"","cont_var1","cont_var2","cont_var3","cont_var4","cont_var5","cont_var6","cont_var7","cat_var1","cat_var2","binary_var"
"14",1.00452976222818,0.675617784308903,-0.253440459982219,-0.726702729633449,-0.151283307163922,-0.282762956758485,1.34758070644384,"B","X",0
"15",-0.341338075482923,-0.615818396408292,-0.318302784517988,-0.283750289089333,-0.694612613972794,0.395271792029586,-0.357778083900283,"B","Y",1
"16",-0.410088785933338,-0.42754805860165,-1.23894332863781,-0.396533277623721,-2.35600329762849,0.406652371471822,1.25801551066584,"A","Y",0
"17",-0.305205055634321,1.56454500527249,-0.0692234095017457,-0.165979614931389,0.359437147327765,0.0508691614132217,0.0545185068119918,"C","X",1
"18",2.63896450180085,-0.462191916673298,0.192523645884236,1.29981108368569,-0.71319844472622,-0.0361687033881267,0.0805138947446339,"A","X",1
"19",-0.594887852615066,1.39790927954373,0.358735055064354,0.137542560617334,1.57998882445323,1.4906891496766,0.109599897702801,"C","Y",0
"20",-0.46828834269235,0.025814047581809,0.747702222325801,-1.21060609453896,-1.27547916110534,-0.431960719875987,-0.341932079466595,"B","Y",1
"21",-0.0676954848686345,0.054501088026554,-1.11594267357966,-1.24779455846888,0.23620044231545,-1.41884322219345,-0.147090543829431,"C","X",0
"22",1.05727916974428,-1.58426061855351,1.06698881533174,1.10838020996218,0.609365402398069,-2.66010272567897,0.0669701120770897,"B","Y",1
"23",0.535958098383369,0.113170674574441,0.732334205589545,0.39476073113643,0.146297448945939,1.90070648206606,0.90985891962962,"A","Y",1
"24",-0.0435465616008335,0.360166628812204,-0.550295964342653,0.235263116189937,-0.379406824096465,0.44506459224398,1.13348916618817,"A","X",0
"25",1.86900934050409,1.03166854685105,0.492952963413465,-0.597259719885546,1.32809698262667,-0.984404616788771,0.262518524382061,"C","X",1
"26",0.385138526730681,-0.846307986235151,0.874897550748725,-1.65238228425142,2.82147097953316,-2.2606042102056,1.55510457377189,"B","Y",1
"27",-1.71813678519936,1.69865399273238,-1.13552064728379,-0.865272280484907,-1.66419072159181,1.00162943635252,0.529174400708624,"A","X",1
"28",0.464204110786279,2.73331345070611,0.267481202125712,-0.0206863445376552,1.75102768615099,0.144190168066887,1.97188256021796,"A","X",0
"29",0.595810355909643,0.554677225075883,-0.548196409107253,-0.0889663487426248,0.0744572095330059,-1.52087547310787,1.26231909241172,"A","Y",1
"30",0.29221702779109,-0.675846958845216,0.557744785013876,1.5162196769338,0.00337302438794413,0.865696030239423,2.43151628595815,"C","Y",0
"31",-0.58790398966908,0.0593597437775849,-0.003339992014702,-1.28467889418104,0.250523488495558,-0.714684114130582,-0.253048740165021,"C","X",0
"32",0.257003679755467,-1.48823796045379,0.935358551333412,-0.0541346799336056,0.732615151611787,0.601343728898207,-2.06499443518061,"A","Y",0
"33",0.290586007809403,-0.479303905432526,0.853603696456652,-0.705008951661443,0.11595273273017,0.239679555052059,0.95599993943054,"C","Y",1
"34",-0.599435874138506,-0.719132216669606,0.604861928926056,-0.0493609339219593,0.709010273666842,0.530849686179773,0.700094539755906,"C","X",1
"35",0.796671987584016,-2.37062642197659,-1.97986593325043,-0.846747348644323,-0.743899102884739,-0.379839762921426,0.530811342524195,"A","Y",1
"36",-1.12657664362351,-0.526214740578494,-1.16217856762469,0.0582659855216662,2.24351227609388,0.461828453022858,0.246945606050645,"B","X",0
"37",-0.829051291306179,-0.608999592443229,1.52520876247008,-1.04857691882435,-1.40791220040912,0.546118508560874,-1.0235433921535,"B","X",0
"38",1.21939120301322,0.366946114651515,-1.70256679755598,0.307863953692955,-0.302488004019472,1.00955679175635,-0.527323079063188,"A","Y",1
"39",0.838003396832746,1.70940283279843,-0.148956625548733,-0.424867454786052,-2.43615279482027,1.81814468901114,1.32419775090202,"A","X",0
"40",-1.41202579265831,1.0796067937878,0.548487084391507,0.340058671257261,-1.74394760660525,0.471450483719668,0.920286066671493,"B","Y",1
"41",-1.38580291369548,0.313507027113082,0.018632092281148,0.305604320852174,-0.61338161031006,-1.25351197977526,-1.74614892495777,"B","X",1
"42",0.0742865526782134,1.0803530569735,0.941369531792101,1.76958212793911,1.75522565603826,-0.518919486213035,-1.36253507448203,"A","Y",1
"43",-0.354542403073978,-0.967319781579566,-0.0827223055638585,-0.573191446293391,0.513752066061942,1.42116590234859,1.16438705448965,"A","X",1
"44",0.712890392058031,-1.42305579707396,2.4490814436988,1.15102113049922,-0.976408571149647,0.121977666656993,0.882572383651978,"A","Y",1
"45",0.461003359443583,-0.688265279495888,0.715496593921372,-0.885951856406977,-0.560861362680582,2.42535455356054,0.803331587904325,"C","Y",0
"46",0.0038810451312264,-0.481025172602166,-1.08156780424678,0.971916572148315,0.739161096922146,0.295355197269082,-0.125182645725424,"C","X",1
"47",-0.0110458298093738,0.0511469920448464,-1.67649282498983,-0.15590866492683,-0.984872678819941,0.101165156387232,0.401872090400801,"C","X",0
"48",1.56168059281453,-0.396758623261601,1.05102529987673,-1.02469493797863,-0.122906219053263,-1.15771058818525,-0.40696011204216,"A","X",1
"49",0.30759879273248,-1.25999972352081,0.417879553876681,-1.78367113877263,-0.699086536428589,-0.970523239743469,-0.10177066870372,"C","X",0
"50",1.72692604776502,-0.0647669062258153,-0.227997058480647,-1.1214103484354,0.484694646542575,1.67193149786191,0.870752986801693,"B","X",0
"51",-0.882248273420298,1.11342987535971,0.102179437839974,0.0264221482953233,0.593554755936797,0.722790996354576,0.747416193558338,"C","Y",0
"52",-0.302932622972071,-0.401761385838903,-0.167082153246879,-1.31188050598434,0.36635344406776,-1.47077201740635,-0.567002960204448,"C","X",0
"53",-0.517512461600488,-0.600175887220378,-0.82658602270311,-0.438065082999225,0.873463958057672,0.609043646597793,1.10024831509395,"C","X",1
"54",-0.138762940342402,1.14635093670108,-1.4111539302017,-0.173553737774211,-0.974676040693262,2.04424861059899,-0.0155545362804196,"C","Y",0
"55",-1.87325961981669,-1.04023989549551,1.15945600151807,0.86413446634574,-0.383294296524835,0.809885468499504,0.136603776497647,"B","X",1
"56",-0.75124809647296,0.776305198121853,0.525046731293497,0.887573772757743,-1.24075943584983,-0.273682999358214,-1.7637590085344,"B","X",1
"57",-0.713799007265085,0.879290353719649,-0.635508687308272,-1.10720721439634,1.22512503494989,-1.38029208118577,-1.08764600026932,"A","X",0
"58",-0.422634390759138,-2.11741681928257,-0.63472657723152,-0.12462898773344,-0.65519781065118,2.46922458497049,-1.70346992147439,"A","X",0
"59",0.228784073665535,-0.142237596278746,-0.163327259168385,-0.183449687444565,-1.52502207201513,0.912748974057411,0.443009858898727,"C","X",1
"60",0.563441181432949,-1.4448918734312,1.83453521036687,0.617067489249928,-1.63373350189081,2.43460447935291,-0.108894191202349,"C","Y",1
"61",0.331826954305442,0.118436904912228,0.519809738060192,-0.328923396119345,0.00489837475784969,0.175322449018892,0.806837652033302,"A","X",1
"62",0.849695891082609,0.631761943543112,-0.627136994181314,-0.292461326001074,-1.88088218008528,0.562251324542571,0.302000242812506,"B","Y",1
"63",0.160043407644027,-0.471891451918704,2.84587064383715,0.474420217683728,-0.527891033810478,1.03837064315982,0.0183604603116553,"C","Y",1
"64",-0.350253492754211,0.526071395019123,1.14983706246926,1.0820667115903,-1.38913007853499,0.516064665100579,0.0595931202178598,"B","X",1
"65",0.463346103356993,1.3118748448324,-2.18715688098402,-1.57989001813625,-0.643073809024712,0.223246557486194,0.0248117569546803,"B","X",0
"66",-0.787263734815161,-0.38067513339147,-0.70183594253397,0.745064765126493,-0.889973468546344,-0.441019004598158,-0.968790622217626,"C","Y",1
"67",0.913793954269981,0.446927788590769,0.740685496557411,-0.828400444450139,-0.92558165926584,-1.02163886469993,1.38103459586546,"A","X",1
"68",0.868614715616041,-0.597611942970864,-0.0260061756602698,-1.25279703869016,1.06810383648462,0.260419273515482,-1.13457864777274,"A","Y",0
"69",-0.166521292015102,1.14097692597777,-0.032822633478951,-1.32265185033871,-0.354148018251802,-0.944542856323886,-1.21438428639858,"A","X",0
"70",-0.690966473156885,0.132329501145207,-0.654854575280475,0.103749803778451,-0.0946082792848863,0.999952132002815,-2.23348022767615,"A","Y",0
"71",-0.851612042829978,-0.181133036879688,0.171494683379121,-1.57178808512243,0.638587605325783,0.116828699695681,-2.29075885990005,"A","Y",0
"72",-0.558492355752965,-0.807497519598327,-0.548615818493294,0.358715226761739,-2.52993367796004,-0.378617342858489,-0.397053869670529,"C","Y",1
"73",-0.618111643784725,-1.31807643543532,-0.922808172376606,-0.9986675931271,-0.666858476904776,0.0578356605676666,0.720689375984897,"A","X",0
"74",0.902876414499107,0.171626622095878,-0.382958100635563,-0.558771497529283,0.833797178115396,0.55534231357997,-0.316522251936958,"B","Y",1
"75",2.1695257924131,-0.20517257675913,1.32324429364438,0.481057575067969,0.478673331476311,0.239393471674065,0.33976323983962,"C","Y",1
"76",-1.92156509665774,1.31124838264339,1.25758968335922,-1.17297827111458,-1.28202990566583,0.552718484476002,0.226294519095881,"C","Y",1
"77",-0.633159061502038,0.462355434271441,-0.121926800302428,-0.064100101302932,-0.714330915076955,-2.07573269141863,0.142537519960158,"A","Y",0
"78",-0.336494543279747,-1.44681917804692,1.78829697532889,-0.906415500261241,-0.14340308818162,0.475574667017808,-0.450213668938451,"A","Y",1
"79",-0.0495199836081726,-0.198121237996411,0.185540844660763,0.834532456773427,1.10888960132625,0.75480183452906,0.462653170655094,"B","X",0
"80",0.460591349478104,0.725164815773691,0.615126003610952,-0.677880614891558,-1.99883610842928,0.101296822891919,0.321347947265254,"B","X",0
"81",-0.509781947214248,0.215823931388836,-0.218682469969797,0.00855764347396694,-0.211604077661885,-0.271356898557794,-1.55987981464175,"A","Y",1
"82",-1.02009905686298,-0.423596177611322,-0.176169694770989,0.364099991440328,-0.160684349169716,-1.26253388120213,-0.274046855629548,"C","X",0
"83",-0.559286995277619,1.26203677725756,-0.159129624504536,-1.91493361832859,0.931052326659491,0.754364821712029,0.640928853069899,"B","X",0
"84",-0.0308936350831451,-0.135904785234097,-0.5984127292324,-0.542044519348046,-0.869407913077635,-0.982131574131212,-0.490332194469195,"B","X",0
"85",0.706313982586134,1.6596176684061,-0.918278101324855,0.666247513487582,-1.30182523836744,-0.483772861751781,-0.484005502166702,"A","X",1
"86",0.044063621077813,-0.448566052872265,0.052910034000083,0.721194148111182,0.857293835131587,0.822899207554337,-0.00524302388552171,"B","X",1
"87",1.4028930698445,-0.0271258100784063,-0.501260620121292,0.997494262879861,-0.0235493330856051,0.0645734580884162,-0.510399960022633,"B","X",1
"88",-0.46206711584021,-1.53912060868258,-0.771662036159642,-0.43117668434621,0.806681801494001,-0.904431768483169,-1.89948867276623,"B","Y",0
"89",-0.851005523133484,0.53003621566348,-2.67704576565279,-1.41468886605299,0.478199329804653,-0.422430546718707,-0.0808705654713779,"A","Y",1
"90",1.45139336459793,-0.526537027539662,0.815427811111078,0.0969295740433969,-1.98976693127929,0.242063941308436,-1.61004670069214,"C","Y",0
"91",-1.14900453149338,-1.49572489811291,0.59136244590063,1.00053079607342,0.775125302811734,0.975255832815592,-0.123130995941604,"B","Y",0
"92",-1.16618470736774,-0.436526745445269,0.588630025891908,-1.88359001646459,-0.538672394958008,2.09493685966725,-1.24904487616894,"A","X",1
"93",0.389141235091739,-0.565190180726495,0.290970211677766,0.603776948502145,0.364534743321731,-0.360123446469347,-0.0419927335197412,"A","Y",1
"94",-0.062635941313421,-1.02677245495774,1.65047870179345,1.68565506522474,-0.276463141895668,-1.82027553050911,1.8088115088459,"C","Y",1
"95",-0.813109835846659,0.0370808590592897,-0.771472993900515,0.118372371090971,-0.573592174128474,-0.781726222208214,1.85840577513181,"C","X",0
"96",-0.787531905053119,0.13825927080796,-0.925655369267633,-0.459788663957926,-0.398458412551921,0.388268445426069,0.644980194812012,"B","Y",0
"97",0.404448402522042,-2.32044846198445,1.05128427735971,1.54501396005414,-0.304432696197172,-0.576017865342997,0.0224980775244269,"A","X",0
"98",1.24991457096922,-0.61898416668008,1.16014292387328,-1.88337803242964,0.231061384876861,-0.0794950278934846,-0.794143698606283,"C","X",0
"99",0.568035925445408,-0.167804068437228,0.258710873706908,0.425395566905589,-0.466611288692891,-0.793553234483079,0.666620684445208,"A","Y",1
"100",0.21137556666402,-1.02449292298179,1.0047251891642,0.955995804194012,-0.661881912986282,-0.178582340627479,1.57843806599067,"B","Y",1
"101",0.0521430904463708,-0.457950943507151,-0.298428929908942,1.44030329585284,0.204849310085962,0.685390692911016,0.898257380972608,"A","Y",1
"102",-0.472466103539983,-0.618881143353612,0.427703184408624,0.210551113123315,0.415921524588549,1.82120167937341,-0.895688987988085,"C","X",1
"103",1.31728960607412,-1.80067568685531,-0.483752660302747,-1.59199569565096,0.0134356714430639,-0.533268068001856,-1.78261786388878,"C","Y",1
"104",0.868793270244154,1.28469638009928,1.35645532591759,-1.02961459325372,-0.373111144750418,-0.0407587668351677,-0.263071157293491,"B","Y",1
"105",1.43040234118818,0.0494964112406337,1.20552559416354,-0.464162634145005,-0.452234361298673,0.547752184279494,0.658513469113438,"B","Y",1
"106",-0.230947422716418,-0.652995062705831,-0.151614725975458,1.63715668637758,-0.131099759118922,1.43959914545523,-0.093615392645251,"C","X",1
"107",0.811786386379374,-1.49642376893088,-1.62343608345965,-1.28834611133466,1.26200700241789,0.654980728197937,-0.138185730627927,"C","Y",0
"108",-0.882059097299561,0.20674421530084,0.38718948539169,-0.484186010908676,-0.581281684337989,-0.240339338195432,0.931395723931081,"B","Y",1
"109",-0.91700584724389,1.25831750701873,0.0704029612193249,-0.68156785713435,0.379269644485662,0.90487913896735,-0.609942402731711,"A","X",0
"110",-0.0831924292139955,-0.505010253808922,-0.987154206186002,0.459788583371518,0.87001699558736,-0.591438532075629,-0.867145608258382,"C","Y",0
"111",-1.87483100549287,2.72252631908266,-0.0876175534936618,0.336993193766557,-0.0275710212243225,0.419423611185689,0.145748423888052,"C","X",0
"112",-0.397194890364654,-0.685115384673962,0.103750820799126,-1.70468881779461,0.0124437466244518,-1.03335712843969,-0.112548892898746,"B","Y",0
"113",-0.57438868976327,-0.858364047573753,1.15007183611575,0.718299138966588,0.738772257912444,-1.35169995493035,0.0420149168643262,"B","X",0
"114",0.434393064658374,1.58374468108056,0.715812754320959,1.03579269615944,-1.6232993282264,-1.58498487324033,0.120897591570312,"B","X",1
"115",0.695786044228847,-1.08556112103544,-1.17669697750487,0.389732120133126,1.11802044920815,0.254420812416129,1.17581470315585,"C","Y",0
"116",1.23865030112817,0.919348855453289,0.213304023254404,-0.511771863565257,-0.739916604031583,0.502377312023261,-0.770452635286169,"C","Y",0
"117",-1.31999652648691,-0.329098419418291,-0.365508952730031,-0.1413438182981,-1.17368147354067,-0.0446109112980361,0.443651085482397,"A","X",1
"118",-0.875981344328801,1.00492892055536,-2.72774785077544,-1.16313341670299,-0.105352332776229,1.12607167539386,0.636217328651757,"C","Y",0
"119",-1.08485155565336,-1.83850069372073,-1.00954631514467,-0.999368707468488,0.917657791870647,1.16708294969881,-0.714423582553338,"B","Y",0
"120",-0.722244668126845,1.03554289542915,0.57343045923565,0.568070836058714,0.481103280264882,-0.618889500440836,-0.854851180370203,"B","Y",0
"121",-0.772935917727367,0.358670933014836,-0.229740117441195,0.219109562920648,-0.805797669602004,1.12745855108716,-0.579296332937096,"C","X",0
"122",-0.692391126006612,-0.452911317666172,-1.91332322539032,-0.180770887816764,1.56199528846005,-0.195533326075665,-0.329938085823811,"B","Y",0
"123",1.52580670526218,-1.4053053092144,0.150261840005054,0.592180703741319,1.55810164721612,1.15178115797088,0.163511403556908,"B","X",1
"124",-0.474221834672128,-0.764960043499776,0.966813860984998,-0.271935517837995,-0.331334936112601,-0.0319696670278348,0.657563389564325,"A","X",0
"125",-0.776183890462463,0.141783536762895,1.36874933457049,-0.228623904798496,-0.332034761876161,0.565268564242529,-0.314688714690802,"C","X",1
"126",-1.01747030601825,-0.220183429440942,-0.121962462146276,-1.08376580093401,-0.590874330485087,-1.43452086273298,-0.414023017927412,"C","Y",0
"127",-0.457052932259411,-0.653926071609707,0.686519072598767,0.938415506970576,0.135049013949728,0.811740200222442,0.784495543525784,"C","Y",0
"128",1.2465489558355,1.36725969305204,1.2146368947319,1.39025748188367,-0.552890232923682,-1.47300757659331,1.60098956935091,"C","Y",1
"129",2.45899120349098,-0.452555279540392,-0.963804984072593,-0.774411570146873,-1.12172763857823,2.79780162214741,-0.579582223864007,"B","X",1
"130",-0.0243112845911205,-0.409823050171575,0.802034804213197,1.34993462595533,0.514567803149207,2.30275986388121,-0.687506960321592,"A","Y",0
"131",1.38749907697571,1.07079748023475,0.928065950408622,0.0825099402231165,-0.220485038443467,0.655445740210864,1.42424612209086,"C","Y",1
"132",0.882678068364482,0.529173313304187,-0.94685935783705,-0.908019371370608,0.316882555052647,0.182166306632883,0.236574559053192,"C","Y",0
"133",-0.130834635112921,0.774206868275801,-0.0347884224582598,0.726297364607933,0.343005219460711,2.26927328630718,-1.35236101416971,"A","X",1
"134",0.579799065246458,0.497678500473508,-1.64513725719089,0.659840726896,-0.0574069154016452,-0.207472207876524,-0.104584810623323,"B","X",0
"135",-0.871644911252154,-0.31421300146686,-1.4832067210967,0.159489911899277,0.790882193309206,0.630058897999266,0.186423006564873,"A","Y",0
"136",-0.782421705406057,-2.1460171184767,0.184528342105277,-0.923635436226453,-1.4354653007597,0.293231371171997,0.246892299933592,"A","X",0
"137",-1.00542176024774,1.91292916276443,-0.865047098620164,-0.504102676982023,0.550618531799566,-0.178649750372276,0.592723819555038,"C","X",0
"138",-0.738527704739573,-0.720299720466828,-0.665077303747571,1.9909227220993,-0.959163190949138,-0.794989249202518,-0.238171544280997,"B","Y",1
"139",0.257740431339078,0.944050850670165,-1.29764292579651,-0.329331565487689,0.792592882070754,-0.28923719630736,-0.988514534295318,"A","Y",0
"140",-2.37075719269004,-1.93451127741345,-2.46994092422434,0.973793045015183,-0.583515111671532,0.393659417424116,-0.339992237828408,"A","Y",1
"141",0.298465543628126,-1.45267009088577,0.0618030150370807,0.440655689381226,-1.34557665676938,0.895572235836835,-0.77374344647872,"B","Y",0
"142",0.0546095741367307,1.59197433820114,-0.210051135018493,-0.733006246980672,-0.492096066620791,-0.686850128248637,0.51109356392699,"C","X",1
"143",0.505861498830513,0.95242095499953,0.437703529104414,-2.33710136843653,-1.04776065911609,0.0670155430142831,-0.797012347731996,"B","X",1
"144",0.215064002844092,0.76726341509473,0.24560211150274,0.938401654229758,-0.418501640069488,-0.369142640577238,-1.83829279682141,"B","Y",1
"145",0.961001200778388,-0.662214512262528,0.863767264114443,-1.16987941168425,-0.00698894639920577,0.160313137062137,1.01591201648611,"C","Y",0
"146",-0.0378012593949961,1.69621163933307,-2.09392684494141,2.42405084615277,-0.224929346668336,1.76705837853863,-1.1430953994213,"A","X",1
"147",0.230996716742583,0.988326024254402,0.36485164404145,0.582660423212018,-1.02914458473748,-0.303640125213977,-0.436826852895416,"B","X",1
"148",-0.119772751645552,0.12326724731648,-1.05888868549532,-0.529512127170872,0.0250107005849364,1.10973627263035,0.358923471862934,"C","Y",0
"149",-1.07289994496582,1.28229110010791,-1.26746999888895,0.406770583276072,-1.62325912972897,0.168472032148654,-0.900815217136148,"B","X",0
"150",0.980175268570762,-1.30310713313551,0.0826456368981327,-1.77917801639398,1.37863630924072,0.141840051489147,0.135657455142109,"A","X",0
"151",0.966102407624775,-2.15474302242534,0.928774054056688,0.203659387996569,-0.909221285094701,0.784621719654081,-0.636048079840554,"A","X",0
"152",-0.0329665229591711,0.534883912622094,0.283349533149349,-2.30141443211709,1.11916231439097,-0.407378679433953,-2.37003553998902,"C","X",0
"153",0.707528883083099,-1.69005838705448,-1.97833200259008,-0.503028434476724,0.756060393407863,-0.715410016055069,0.349885205434272,"A","Y",0
"154",0.240485785456991,-1.18187840073297,-0.313335768377176,1.0581463370429,1.85372514668518,0.497163761518279,-1.12759813444162,"C","Y",0
"155",1.25853244423316,-0.895793250973684,-0.685965099018988,-2.56063797862918,0.0261158681376772,0.491168345018253,1.71188856446088,"C","Y",1
"156",0.505399670062373,-1.0411960419904,0.581152507169858,0.905858283085939,-0.369999963499328,0.525000515182278,0.725659530673239,"A","Y",0
"157",-0.0378629507805657,-0.625831623247529,-0.154526263334813,-1.30430427805479,-0.137796577497906,-1.19613651908053,1.49085176713825,"C","X",0
"158",0.526382516166978,-1.07212273853005,-0.604012570765805,0.122010332990583,1.41532857746082,0.329045803347737,2.44580274590835,"B","Y",0
"159",-0.445053000618015,0.342103046412405,0.232234846257352,0.420291775346033,0.188531917558525,-1.50260009059497,-1.96432174340158,"A","Y",1
"160",-1.56255658413609,-0.624886447397776,-0.529704930400679,-0.477217563715351,0.584756358672392,-0.787676177926958,0.855194996718621,"A","Y",0
"161",-0.58131198923487,1.2496707694943,-0.0999925194179764,1.47486564659392,0.372910130315183,1.82301207829471,0.0330862062479582,"C","X",1
"162",0.335389590381915,0.296978017710953,-0.519099132179052,0.620958453831131,1.15022558333829,0.244594902653729,0.949040131045581,"A","Y",0
"163",-0.451111929370805,0.498902889095419,-0.546154588910655,0.119567281423443,-0.142866433371798,0.378236327195704,-0.0816382232515924,"C","Y",1
"164",-0.00179954225479775,0.0880917059860038,0.367826920642666,1.11400053504894,-0.399645969138416,-0.67093363531666,-0.276664756185987,"A","X",1
"165",-2.24042175562675,0.467917203298479,0.921074354028379,-1.17272303159041,-1.29533301366613,-0.15992287733274,0.583884724833067,"A","Y",1
"166",-2.07567917218012,-0.406995002783304,-1.56028177874924,-0.480763136973992,-2.30319483048275,-0.615602557210224,0.7070462501142,"A","Y",0
"167",-1.22883463425242,0.878690822999086,-1.59857123351193,-0.514582211145633,1.98566837285799,-1.4209983849624,-0.17849784694673,"C","X",0
"168",0.365369388051339,-0.47917314556725,-0.710811273911512,-1.20348618125942,0.477757984512722,-1.53013810929263,-0.365356799482763,"C","Y",0
"169",-1.68757506705463,2.05181379410455,-0.551025233845183,0.714705675821875,-0.741710126144383,1.2275305996647,-0.226760372824461,"A","Y",1
"170",-0.323979579825615,1.04673668729841,-0.464764673222861,1.1457092406099,1.35490557249731,-0.0489398381809963,-1.75431041517172,"C","X",1
"171",-0.467745868100373,1.07369985641819,-1.07023382727876,-2.51668224261311,-0.182667602833145,-1.04447954858774,0.364970961938449,"A","Y",0
"172",-0.392624027714829,0.831222694403837,0.123357021467823,-0.442889673749008,0.245839107831933,1.38270379665861,1.16501750008336,"A","Y",0
"173",0.640966858668473,0.409264340277202,-0.278753951570361,-0.487659941261353,0.590361289971738,-2.10230747106006,0.433335931693907,"A","X",0
"174",0.710693889421326,0.78696972854726,0.327762075335283,1.73518145415802,-0.398944616905722,-1.32566048455241,-0.566939871298857,"C","X",0
"175",-0.114825038985959,-1.26048207399008,-0.0984210237403429,-0.128376285812235,0.510682022525636,0.00995061975845564,0.663045871242321,"A","X",0
"176",0.75535796232204,1.05736710446082,0.170618083294304,0.775992446308967,-0.868476432335258,-0.387019819196983,0.533690967650009,"C","Y",1
"177",1.9277281824019,1.96907690351218,-0.50461278312863,-1.32039266010217,1.54021048658165,0.0978574273328664,-0.470820956316014,"C","Y",0
"178",-0.222242727049829,0.989109514033112,0.77657607207572,0.0890600966706373,2.27679525084383,0.401088676460136,0.199749474511292,"C","X",1
"179",-0.737269411782967,1.45542838041414,2.24952600090102,-0.746893962215562,0.805690207589767,2.5548115081381,-0.109309771266771,"C","Y",0
"180",-1.33955222962357,0.614601269977026,1.34042856180394,-0.657406450602583,1.03034384043422,1.59306439291364,0.366768064791856,"B","X",1
"181",-0.91144605299105,0.806142211805675,1.31652934553834,1.27426097835949,-0.275904355896173,0.365021398210949,-0.79501104250898,"A","X",0
"182",-0.233811562740612,0.628397192989306,-1.82026342310872,1.82008114195926,1.46907321414708,2.4610124856341,0.48773918692942,"A","Y",1
"183",0.444287051411554,-1.21137078563124,1.82883964451228,-0.173298936991849,-1.08105718923281,1.67718605259339,-0.130607259575341,"A","X",0
"184",0.890516151635442,1.02322732339541,-0.218536123349075,0.246900117361574,1.96512684358964,0.0474178765725555,-0.124016035121481,"A","X",0
"185",-1.11106043837854,1.12892277601397,-2.12079221604443,1.52101488698526,0.25879407692938,0.418417108309705,0.351913201887947,"A","Y",0
"186",-0.972087486924428,1.94257669054398,-0.520855587196767,-0.967114780540164,-0.167376311950183,0.00068006061788018,-1.20863194185103,"B","Y",1
"187",0.0875628226563723,-0.655965198947117,0.63535983042327,-2.19365949618254,-0.721217777699236,-0.269334240795393,-0.655702937441897,"B","X",1
"188",-2.4216513839637,-0.120867152488123,-2.14019328454632,0.617103854719961,0.605142184129809,1.88420802931852,-0.598531864726194,"A","Y",0
"189",1.43961373769956,1.43867463166082,-0.751313983741071,2.18329666321577,-0.860232513976716,-1.41951609536232,0.00653172775058358,"A","X",1
"190",-0.193499472157447,-0.306820502673706,-0.39104094113502,-0.930541090044495,-0.797292675343019,-0.154876755986778,-1.16988575082218,"A","Y",0
"191",-0.609407473158241,-1.54545757103006,1.10338073425406,-2.02776199209853,0.504527573996963,-0.993004947454757,-2.86841336329519,"C","Y",0
"192",0.175368676277263,-0.569343173629637,0.396256077868794,0.447746501460961,-1.39870132520047,-1.20163363166518,0.554779855702695,"A","X",1
"193",1.19003155634476,1.16982546883941,0.903953903830847,0.921252274974226,0.492103316374319,-0.0978572970199126,-1.00970128538584,"C","Y",1
"194",1.320357867585,0.587331936864043,-0.77800758733126,-0.881169139239789,-0.823373520688034,0.362788578210769,0.155868553306481,"C","Y",0
"195",1.78001688558072,-2.37196885118773,-0.781024558407763,-0.356385232738119,1.52042235444578,0.866933834243331,-1.08928644162905,"C","X",0
"196",1.6967486718373,-0.614763715657834,1.41983850698244,-1.05905234971075,-0.22534024878718,1.09208159956653,1.31492230519291,"B","Y",1
