"","cont_1","cont_2","cont_3","cont_4","cont_5","cont_6","cont_7","disc_1","disc_2","disc_3"
"54",1.36860228401446,1.96094076576915,-2.60759390497476,0.326948606038247,0.732557474956958,-1.63466315829586,-0.352901319716503,"C",5,"Medium"
"55",-0.225770985659268,-0.631086188099086,1.23311018532363,1.25902700306684,0.43519213213926,-0.65613743058603,1.22465552365575,"A",1,"Low"
"56",1.51647060442954,1.16265562638377,0.174777144654765,-0.447705018315161,1.65463725305107,1.35996694312314,1.01013826768563,"B",1,"High"
"57",-1.54875280423022,1.22379737078494,0.0556311555451301,-0.146741996916271,-1.00707988759463,0.036426841750986,1.36872270664911,"A",2,"Medium"
"58",0.584613749636069,-1.37114505876428,-0.983249465811494,-0.337204205307966,-0.161289603462874,-1.03202868927192,0.824400209272013,"A",4,"Medium"
"59",0.123854243844614,-0.464620778888233,0.209242351993103,0.118980812255989,-0.441039515958802,-0.411311602564695,0.709767276190654,"C",2,"High"
"60",0.215941568743973,-0.0296229875750547,0.404911944258994,0.279028689243708,0.888749532133988,0.607556882693492,-0.701764175435215,"D",5,"High"
"61",0.379639482759882,-0.9096983101842,-0.881453308591744,0.960840627920993,-1.57108711502802,1.15005114121838,-1.15311866885484,"A",5,"Low"
"62",-0.502323453109302,0.355713304435728,0.856203600014383,0.32881189972029,1.56685618256208,1.95514412447988,1.13581944946486,"D",2,"Medium"
"63",-0.33320738366942,-0.127382582068925,1.32074826720761,-0.241943299279282,-0.609253728299639,-1.73083454882158,-1.2039942474164,"C",1,"Medium"
"64",-1.01857538310709,-0.554097232327917,0.654585067748177,-0.122894533198094,0.103312704817077,-1.14931656483833,-0.854572100301651,"A",1,"High"
"65",-1.07179122647558,-0.764215525434538,0.80501508634057,-0.0999648042803295,-0.459174876240163,0.715577224220872,-1.47863318320422,"C",5,"Low"
"66",0.303528641404258,0.883461260043088,1.37867949661986,0.873634388232958,-0.465493620878968,-1.26888505990344,0.374500545324431,"B",4,"Medium"
"67",0.448209778629426,0.340039024972865,-1.02246388771276,-0.793910892867393,0.615943903325938,-0.781914401903885,-1.25595186418479,"B",4,"High"
"68",0.0530042267305041,-1.24383960336302,0.697449202190739,0.00482468634892006,0.710876446243144,-0.370956746555116,-0.484494546752809,"B",5,"Low"
"69",0.922267467879738,1.66347933790812,-0.294112568866263,1.12714229682857,0.0634289742137172,-0.284440642890294,2.19359421750801,"C",1,"Low"
"70",2.05008468562714,1.12765731620513,-1.70915735015916,-0.616968693324855,-0.690277315824435,-1.07613705994642,-1.05973274168593,"A",4,"High"
"71",-0.491031166056535,-0.0120569542781613,-0.398247287364576,-0.175555901348886,-0.181844468633852,-0.338433185549691,-1.17261835719024,"D",1,"Medium"
"72",-2.30916887564081,1.96784041392583,-1.34952585931098,0.277136905350594,-0.474218375473834,0.158835045158693,1.93759866038261,"A",2,"High"
"73",1.00573852446226,-1.14394042275182,-0.269897557666925,0.693406820031132,0.629066239817254,-0.32262352085269,0.550496262894509,"C",3,"Medium"
"74",-0.709200762582393,-1.63922865464756,-1.02630569338957,0.789802283514791,0.867906122969154,0.148963170058455,2.67612969742128,"A",5,"Low"
"75",-0.688008616467358,-2.50724007144005,-0.889771338899121,-0.722974967079109,-0.468055974268582,0.674364362522799,-0.298901430159876,"D",5,"Medium"
"76",1.0255713696967,-0.645955924429265,0.157396187944464,-0.935126693092444,0.501459238714057,0.474728622979372,0.744612330996505,"B",5,"Medium"
"77",-0.284773007051009,-0.576465118452862,2.29191592264652,0.0989637835173384,-1.04373094656731,-1.05931098080978,0.631519079196129,"C",5,"Medium"
"78",-1.22071771225454,0.906521409087753,0.0719487502127829,-1.57823333483797,-0.282774266589631,0.550373054061522,-0.0529733798148986,"C",5,"High"
"79",0.18130347974915,1.26136263062651,1.37079135005675,-0.714416302494494,-1.20419414283325,0.576425684886352,-0.337738164369761,"D",5,"Low"
"80",-0.138891362439045,0.159554468384594,0.77917821183458,-2.2563882253193,-0.316449687693727,0.679355925553476,-0.735466036863383,"D",1,"Medium"
"81",0.00576418589988693,-0.244715903930626,-1.40733257989618,1.09557940869425,1.1725984564666,-0.31816115448374,-0.304328598792836,"D",5,"Medium"
"82",0.38528040112633,-0.520291492428822,-0.952623262229968,0.0578052940319834,-1.2536155982294,-0.297984377083205,0.26373255067259,"C",1,"Medium"
"83",-0.370660031792409,0.906943845162034,1.45243790469079,-0.0116386268264007,-0.701485891160704,0.020157350209591,0.199856889655788,"B",5,"High"
"84",0.644376548518833,-0.737025418860726,0.367179372880828,0.23744861188139,-1.15103927327246,0.456236351958005,-0.139071165811496,"A",5,"High"
"85",-0.220486561818751,-0.164064376808043,0.421504706412694,1.28056083571905,1.32730974292649,-0.380463079247085,0.842711772841761,"C",1,"Low"
"86",0.331781963915697,-0.550868786455784,2.16996295430128,-0.762175616951661,-0.614890992692148,-0.169007239183454,-2.64360298808664,"B",4,"Medium"
"87",1.09683901314935,-0.517299165073573,-1.45314523265561,0.045166310331158,-0.223994142348681,0.6322586605863,0.276745851144525,"C",1,"Low"
"88",0.435181490833803,-0.0607326524629998,1.20742670828703,-0.282727965800355,0.344102941244887,-0.188012613521766,-0.0710378837563767,"C",4,"High"
"89",-0.325931585531227,0.179740708444933,-0.281778133863167,1.99456401303173,0.3931509927314,1.57758307606289,0.618963440761752,"B",2,"High"
"90",1.14880761845109,0.378724091848717,0.698374905656978,0.189411796211454,-0.900411958457058,0.868096855421319,-0.74925622802145,"C",5,"Medium"
"91",0.993503855962119,-0.667585681322486,1.28276495133919,-0.500623814343604,-0.146763606272599,1.66919802117774,0.982463025644106,"D",1,"Low"
"92",0.54839695950807,-1.43520355756523,1.50210008861218,0.841437222964871,1.55967381975964,1.65883259859043,-1.50043588044969,"A",2,"Medium"
"93",0.238731735111441,1.820091660723,0.314249774643572,1.49739067668042,0.278014396378165,-0.134673375694385,-0.663503688370934,"B",2,"Medium"
"94",-0.627906076039371,0.645030397095548,0.464269768594754,1.33614531491943,-0.310970272329778,0.0528891461557155,-0.248818603547497,"C",2,"Low"
"95",1.36065244853001,0.977291407172931,-1.23017953670481,-0.738729464344912,0.544876847140391,-0.820021926633596,-0.551974793273893,"D",4,"High"
"96",-0.600259587147127,-0.926467527652763,1.96092847367562,-0.780649802510287,0.927667603166784,-0.461316599909549,0.387604061316131,"A",3,"Medium"
"97",2.18733299301658,-1.16389463034844,0.198049679482729,-1.52230660398527,0.236355620473476,0.184119070155417,0.780925126095694,"C",2,"Medium"
"98",1.53261062618519,0.209533873781897,0.327788809109078,0.816731942440338,1.49110828300283,0.969058157964185,-1.37376596875544,"B",1,"High"
"99",-0.235700359100477,-0.957484919284847,-0.254231792326722,-3.22222026681958,-0.518200168373898,0.0655595886506344,0.843185529694856,"D",3,"High"
"100",-1.02642090030678,0.692864461970764,-2.12721107900218,-1.1904575768988,0.176903160779409,0.73918471192927,-0.211569185865566,"D",3,"High"
"101",-0.710406563699301,0.615255712454764,0.560370770472574,1.61843671743438,-0.912306236806177,-0.539520524717416,-0.0132186511292627,"A",1,"Medium"
"102",0.25688370915653,1.10994842010572,0.94489164383021,0.370281129235058,1.12455499988096,-0.268150860061564,-1.02405098428036,"C",3,"Low"
"103",-0.246691878462374,-0.0798288019228723,-0.490374541164327,-1.53844938458829,0.334639011511596,-0.489451193977431,-1.80993726898027,"B",1,"Low"
"104",-0.347542599397733,-0.388196591349563,0.681962154767647,-2.0673937097328,-2.14329151904229,-0.28696263420415,0.56288695581703,"B",5,"Low"
"105",-0.951618567265016,-1.36560883307757,-0.325315909609789,-0.965552633310036,0.227439720933053,-0.420692702211821,-0.549736879615432,"C",2,"Low"
"106",-0.0450277248089203,0.115348990100623,1.0742489624704,-2.41609756682167,-0.596114422821546,0.303185173011056,-0.902451685918105,"D",2,"Medium"
"107",-0.784904469457076,2.18278317869868,-0.31242144104722,1.2461348063735,-0.125219925066754,-0.373200826517689,-2.21763680258865,"D",3,"Medium"
"108",-1.66794193658814,-0.157342195218526,1.27545458826478,2.80313610402557,0.502107606561697,1.90873578682726,0.0142014666420042,"C",1,"Medium"
"109",-0.380226520287762,-0.536880780411295,1.20278892281294,-0.535654649271219,-2.19516888291781,0.726521288091146,0.535727868188703,"C",4,"High"
"110",0.918996609060766,-1.46780614576225,-1.04831148172512,1.33665606739256,-0.850884647377629,1.37248990769271,0.07105302650276,"B",1,"Medium"
"111",-0.575346962608392,-0.16768138606081,1.81301587742076,-0.0646556402388457,0.110820717112965,0.235342186752615,-0.228852468041589,"B",5,"High"
"112",0.607964322225033,-1.70319832673372,-0.481404375753587,-0.118687408482824,1.37641592478907,1.65560166034362,0.826977352420967,"B",4,"Medium"
"113",-1.61788270828916,0.721173264208383,0.553952863049275,0.0378905063750514,0.437897331271501,1.52202917683307,-0.780245509336165,"D",1,"High"
"114",-0.0555619655245394,0.117493155279389,0.303149901932586,0.14662774934876,-0.287427233667286,-0.0388439482213988,1.06067893029803,"A",4,"Medium"
"115",0.519407203943462,2.86298482629657,1.61954435481637,1.25885366748263,0.479482487107225,-0.151179236534835,-1.16595269750855,"A",4,"Low"
"116",0.301153362166714,0.297385258488327,1.68376695421266,-0.820442873389822,1.48999923474708,1.64403121442945,-0.318582269776011,"B",3,"High"
"117",0.105676194148943,0.809611389399094,-0.375093197884608,-0.320842269772407,-0.859225857514924,-0.201794424275049,0.429862828447786,"C",2,"Low"
"118",-0.640706008305376,2.5732832648084,-1.56599510625504,0.425952173461162,1.64328966338663,0.394106879256725,1.77801405840579,"C",2,"High"
"119",-0.849704346033582,-0.824745278851223,0.0580510792884653,1.94085808063745,-0.66371707029932,-0.141017232341254,0.830028749504219,"D",4,"Medium"
"120",-1.02412879060491,-0.487731675023966,-0.283488379068482,1.96056053673693,0.121466444700447,1.26755145644871,-1.28190219090537,"D",1,"Medium"
"121",0.117646597100126,-1.14479419000929,0.231023887560839,-0.816102784474106,0.815190453439991,-1.32115269361459,0.0461049801663555,"D",1,"Medium"
"122",-0.947474614184802,-0.770257086605415,-0.813981492848375,-0.925036995709278,-0.350563392547679,-0.314089958317199,0.705468496843644,"B",1,"Low"
"123",-0.490557443700668,-0.0748887493715602,0.587993378080657,-1.61171426246803,-1.21891942996665,0.341207871820571,-0.548940922827737,"D",2,"High"
"124",-0.256092192198247,-0.941553825087932,0.475252116687667,0.317530104362937,0.611233909663336,-0.577524270782901,-0.271594845231844,"B",4,"Low"
"125",1.84386200523221,-0.0812529027254665,1.68212626173802,-0.626687510699251,-1.24440867075994,-0.361065962753211,-0.730891062259742,"C",5,"Low"
"126",-0.651949901695459,0.51427055120864,0.943839279930135,-0.895938912607077,1.16671053655107,1.31529107755394,-1.41302914304338,"B",4,"Medium"
"127",0.235386572284857,1.30252083011133,0.306717528081097,0.730436883828015,-1.6293988976194,1.1536727045702,0.0692671878990366,"C",3,"Low"
"128",0.0779608495637108,-2.34571372862796,-1.27285428470493,-0.0399494974171453,-1.73125799649555,-0.260080684976145,0.153915114136248,"B",4,"Medium"
"129",-0.961856634130129,-1.24109001120604,0.349881987375056,-1.12999106302164,-0.906224320064318,0.59750104998427,0.0910027688669182,"D",2,"Medium"
"130",-0.0713080861235987,0.532717568779061,0.573118316945438,-1.55502738932788,-0.113437849938499,1.40670034883896,-1.79689772664689,"B",5,"Low"
"131",1.44455085842335,2.47191972808128,0.260194435940165,0.0376160302457846,-0.20529545841963,0.703390468152629,-0.178434800019587,"D",5,"Medium"
"132",0.451504053079215,-1.16566475054784,0.0837234438891848,-2.3690045586125,-0.324062739406476,1.28253683460385,-2.97867638102883,"C",4,"Medium"
"133",0.0412329219929399,-0.996067204875557,0.103773624480391,0.398628155471724,-1.1065055330829,1.00983464724424,-0.539744872843235,"A",2,"Medium"
"134",-0.422496832339625,1.54431480991695,1.68989992535331,-1.94397084199762,0.318620805220622,1.09655288922903,-0.406042184151091,"A",2,"Medium"
"135",-2.05324722154052,-1.45128151768957,-1.64694733166272,1.45162414000133,-0.173036936744024,0.364574809600051,0.556577589673787,"B",2,"Medium"
"136",1.13133721341418,1.28202421585249,0.0632084258192329,0.233864272144974,2.12191680208492,-0.760350194606422,-1.05234595251848,"B",1,"High"
"137",-1.46064007092482,-1.2403841176801,0.647224932544936,0.380229298389848,0.588052764789152,-1.78678549453738,0.301254152647999,"C",4,"Medium"
"138",0.739947510877334,-2.24715100711098,-0.619621517106714,0.718627826336668,-1.56157416516526,0.409612849101494,0.877242268805043,"D",5,"Medium"
"139",1.90910356921748,-0.587213353740312,1.13313297938046,0.345767679030087,-0.944316945302515,-0.548195128860758,0.165334053972521,"A",2,"Medium"
"140",-1.4438931609718,1.43276784410853,0.543583805408059,-2.32062678203087,-0.430676834454962,0.553467647422547,1.0032516376207,"C",1,"Medium"
"141",0.701784335374711,0.0655660123707846,1.9333000087909,0.290988947666533,0.755329772490749,-0.300482377557717,1.14523278552958,"C",3,"Medium"
"142",-0.262197489402468,-0.0613997930934497,0.596196237954408,1.00369529532565,1.78032618746186,-0.146624101925673,0.858162455485286,"D",5,"High"
"143",-1.57214415914549,0.337432725557346,-0.855681801733048,-0.704453590585141,0.301871899519708,-1.79958916593604,-0.135705390465314,"D",3,"Low"
"144",-1.51466765378175,-0.143216764639421,0.0213858498763998,-1.18924977708276,0.0822538816750556,-0.227961768989337,0.823518413477912,"C",2,"Low"
"145",-1.60153617357459,2.29489495107584,2.4342444825379,-2.41218107881547,1.08912306820864,-0.0735757226937065,0.698879423166422,"B",5,"Medium"
"146",-0.530906522170303,0.700501571770342,1.78434869355513,-1.32508841054485,1.66025359389219,-1.69082116561096,-0.437522480765562,"D",2,"Medium"
"147",-1.4617555849959,0.301383364420191,0.803527500905698,0.0723858238908664,-1.39909876983129,-0.587568910043658,1.30514890204695,"A",4,"Medium"
"148",0.687916772975828,-1.09068460094671,1.91374919808741,0.918248019777189,0.385767636124895,-0.325348063433066,-0.501840780345384,"B",3,"Medium"
"149",2.10010894052567,-0.364287537847311,0.425136657057529,-0.119363545008392,1.00780444898108,-0.374978610161079,0.408614337815411,"B",2,"High"
"150",-1.28703047603518,-1.33765983937618,-0.834222856297603,1.10235220081961,0.973834673170457,0.017192662740577,1.52899468201176,"B",4,"Medium"
"151",0.787738847475178,-0.769158260131715,-0.0920587673942748,-0.497926063650546,0.712717542741713,-2.44603226296776,2.57866979864625,"A",5,"Medium"
"152",0.76904224100091,-0.730049939580628,1.42224752943221,0.513249064959147,0.633619406792111,1.32172896304244,-1.72711114763477,"A",4,"Medium"
"153",0.332202578950118,-0.949499516770615,-0.943336045208236,1.56143574322684,0.883565859112121,0.659272055313924,-0.485565170775608,"C",4,"Medium"
"154",-1.00837660827701,-0.780713340205336,0.926842761026778,0.719723500455173,0.380816362961623,-0.552716003684173,-1.67985796752756,"C",1,"Low"
"155",-0.119452606630659,-0.162317814609611,-0.00988349254956156,0.341037767116673,0.643149296538969,-1.02208812302096,-1.00115973372342,"D",2,"High"
"156",-0.280395335170247,1.02604572232847,-0.0419560176883687,1.88372332432865,-0.2971738930248,1.40200450918434,-0.345184646054011,"A",4,"Medium"
"157",0.56298953322048,1.4465827635363,-0.14867175215953,1.045629760566,-1.96237473085078,-1.06766184725095,0.692764115037186,"C",1,"Low"
"158",-0.372438756103829,-0.327702342506238,0.276299186641135,-2.12358585711356,0.790380560613163,0.454112613191316,-0.476011243031121,"B",5,"Medium"
"159",0.976973386685621,1.53132626501207,-1.11748498886088,1.0529857042797,1.33967340953137,-1.14899260370134,1.03767995526545,"B",1,"High"
"160",-0.374580857767014,1.15601304637582,-1.07251189475912,0.235474529655282,0.942968502675017,-1.94851653217691,0.423200572558243,"C",5,"Medium"
"161",1.05271146557933,1.46676126334403,-1.48748892764544,-0.726211033536818,1.29931482036838,-0.477339322901514,-2.03741125171715,"B",2,"Medium"
"162",-1.04917700666607,1.24144482536654,-1.42685556624229,1.30094846359426,0.421317048586218,0.186397632965074,0.731329912020457,"C",1,"Medium"
"163",-1.26015524475811,0.186854513527883,1.870408989028,-0.275271058687791,1.24800811371145,1.44502099977496,-0.306103413308687,"A",1,"High"
"164",3.2410399349424,-2.41021106150509,-0.0589120305630403,-0.577135988701745,1.5054033601797,0.785879571046023,-0.629565093336554,"A",2,"High"
"165",-0.416857588160432,0.335658639272755,1.29736335072205,-1.46371168229965,0.602968931051084,-0.697534134946653,1.28131104682197,"C",3,"Medium"
"166",0.298227591540715,-1.08005487749799,-0.303105579663499,2.09459229023343,-0.880807762596873,1.69113561041504,2.03619550523188,"B",3,"Low"
"167",0.636569674033849,-0.0437071437351738,-0.17601036670837,1.72507382144027,-2.70920909004905,-0.490080185230031,0.0260300090348611,"D",4,"Low"
"168",-0.483780625708744,1.05205688176489,-0.88193915725577,0.566619114866471,-1.1857851924149,0.991455384325544,0.567880595971126,"D",2,"Medium"
"169",0.516862044313609,0.169698166305607,0.114541837850972,0.238392090867732,-2.54441164480151,-0.547408658656389,-0.247849322014309,"C",4,"Medium"
"170",0.368964527385086,0.300127057134595,0.629350766246939,-0.776866938647103,-1.11351027995237,-1.1691425108001,0.208577775897842,"B",5,"Medium"
"171",-0.215380507641693,1.10925742470288,-0.863314446673173,0.262338436471876,0.943086622641037,0.492421603561759,-1.65435124994306,"B",4,"Medium"
"172",0.0652930335253153,-0.719830054422667,-0.17899690686714,-0.927951668801065,-1.99246348634724,-0.301467839035101,-0.477936365112349,"C",1,"Low"
"173",-0.034067253738464,1.87959256056381,0.942365633556448,0.0793089108057796,0.627608319994221,0.00810909521295467,0.260225506909888,"C",1,"Medium"
"174",2.12845189901618,-0.417795703084254,-1.44869622188371,0.488196748450045,-1.41486571279857,-0.0941107358042994,-1.79783733164075,"B",5,"High"
"175",-0.741336096272828,-0.356905537856778,0.123148055138605,0.377998474416256,-2.07053045612001,-0.389121537839363,0.536905004951896,"C",1,"Medium"
"176",-1.09599626707466,-0.185912207401353,-2.40631803436571,1.69920187710405,0.788723491619975,-0.556165686705896,0.640172100161464,"B",4,"Medium"
"177",0.0377883991710788,0.903699326814908,-1.9692149548187,-0.711360676765147,-0.0413833090790625,-1.58766602606483,0.444027030850997,"B",2,"Medium"
"178",0.310480749443137,1.0072373582271,-0.291270470291229,-0.959309681876319,-0.726606872827807,-0.077060352686008,0.0340680927586816,"D",5,"High"
"179",0.436523478910183,-0.282308351829716,0.526151912811661,-0.875059936431574,-0.373253802631866,-0.411681713542938,-0.211254172466579,"D",4,"Low"
"180",-0.458365332711106,0.433042724811206,1.56585190862284,-1.29934047867231,-0.398980435445811,0.605555778518179,-1.87095502344036,"D",2,"Medium"
"181",-1.06332613397119,0.979390733956981,0.756485327767399,-0.152819653967293,0.591642638818244,0.21803123044126,0.16700663581918,"D",3,"Low"
"182",1.26318517608949,-0.221776257278949,-0.0943202495253681,1.66457703472109,-2.52257954513492,1.5398897078823,-0.717183199202579,"D",4,"Medium"
"183",-0.349650387953555,0.0162987282535318,-0.0402784782774812,1.24844907935998,-0.426239275396952,-0.0539384212514056,-1.39211023105111,"A",4,"High"
"184",-0.865512862653374,-0.419556264511948,0.217009839611698,0.430769921513172,0.204578764595518,0.54404448415467,-1.69519669903322,"D",2,"Low"
"185",-0.236279568941097,0.47687234731741,-0.515063695468102,-1.36549198877655,-0.022540655566357,-0.0915081517843987,0.559951739763449,"B",4,"Medium"
"186",-0.197175894348552,-0.534077829592678,1.46016991740876,0.0611466910387078,0.82394532113173,-2.00865045333724,0.293433672321262,"B",4,"Medium"
"187",1.10992028971364,1.49220776756874,1.16117275643995,-0.318095147210216,-1.48394686707996,0.608405901759766,-0.19842730858339,"D",1,"Low"
"188",0.0847372921971965,-0.209697283934405,-2.06055832803393,1.4995394758406,1.38938952367375,-0.686527863191058,1.06068710965741,"D",3,"Medium"
"189",0.754053785184521,-0.152656221253544,0.304989091397922,0.0904084446162564,0.460991402353968,-1.28226806730184,-0.781846186635981,"C",4,"Medium"
